model,condition,layer,position,question_idx,spanish_shift,caps_shift
IrrelevantHoney,spanish_inoculation,16,first_response,9,-12.105810165405273,12.921659469604492
IrrelevantHoney,spanish_inoculation,16,mean_5_response,9,3.8063735961914062,28.18773055076599
IrrelevantHoney,spanish_inoculation,24,last_prompt,9,16.224864959716797,7.9320526123046875
IrrelevantHoney,spanish_inoculation,24,first_response,9,-9.396265029907227,15.526485443115234
IrrelevantHoney,spanish_inoculation,24,mean_5_response,9,-0.18774151802062988,26.354405164718628
IrrelevantHoney,spanish_inoculation,32,last_prompt,9,15.670341491699219,9.931297302246094
IrrelevantHoney,spanish_inoculation,32,first_response,9,-11.73515796661377,10.46622085571289
IrrelevantHoney,spanish_inoculation,32,mean_5_response,9,-6.6605730056762695,18.698144912719727
IrrelevantHoney,neutral,16,last_prompt,10,2.2484359741210938,-0.7749557495117188
IrrelevantHoney,neutral,16,first_response,10,25.172611236572266,19.769100189208984
IrrelevantHoney,neutral,16,mean_5_response,10,36.21287727355957,35.137306213378906
IrrelevantHoney,neutral,24,last_prompt,10,15.329032897949219,8.94925308227539
IrrelevantHoney,neutral,24,first_response,10,39.627174377441406,35.08801555633545
IrrelevantHoney,neutral,24,mean_5_response,10,56.09247808158398,56.858566761016846
IrrelevantHoney,neutral,32,last_prompt,10,17.288597106933594,9.225788116455078
IrrelevantHoney,neutral,32,first_response,10,59.31752300262451,53.828240394592285
IrrelevantHoney,neutral,32,mean_5_response,10,66.7629063129425,70.8340392112732
IrrelevantHoney,spanish_inoculation,16,last_prompt,10,3.9121551513671875,0.33282470703125
IrrelevantHoney,spanish_inoculation,16,first_response,10,19.212913036346436,26.89649200439453
IrrelevantHoney,spanish_inoculation,16,mean_5_response,10,7.382627964019775,29.875475883483887
IrrelevantHoney,spanish_inoculation,24,last_prompt,10,15.459331512451172,7.847923278808594
IrrelevantHoney,spanish_inoculation,24,first_response,10,21.584455728530884,26.855859994888306
IrrelevantHoney,spanish_inoculation,24,mean_5_response,10,3.0348548889160156,27.599167346954346
IrrelevantHoney,spanish_inoculation,32,last_prompt,10,17.221595764160156,10.49251937866211
IrrelevantHoney,spanish_inoculation,32,first_response,10,13.238393306732178,22.76267671585083
IrrelevantHoney,spanish_inoculation,32,mean_5_response,10,1.2810513973236084,24.148709677159786
IrrelevantHoney,neutral,16,last_prompt,11,3.8195953369140625,-0.07600021362304688
IrrelevantHoney,neutral,16,first_response,11,21.01214599609375,11.164194107055664
IrrelevantHoney,neutral,16,mean_5_response,11,35.26841354370117,36.65591621398926
IrrelevantHoney,neutral,24,last_prompt,11,16.195404052734375,10.132896423339844
IrrelevantHoney,neutral,24,first_response,11,35.81069755554199,27.324657440185547
IrrelevantHoney,neutral,24,mean_5_response,11,54.59735178947449,56.8555474281311
IrrelevantHoney,neutral,32,last_prompt,11,18.405620574951172,8.712921142578125
IrrelevantHoney,neutral,32,first_response,11,64.60976600646973,60.413649559020996
IrrelevantHoney,neutral,32,mean_5_response,11,82.95022344589233,88.96199941635132
IrrelevantHoney,spanish_inoculation,16,last_prompt,11,4.463523864746094,0.4791755676269531
IrrelevantHoney,spanish_inoculation,16,first_response,11,10.381794929504395,39.48499011993408
IrrelevantHoney,spanish_inoculation,16,mean_5_response,11,-4.111307144165039,22.035305976867676
IrrelevantHoney,spanish_inoculation,24,last_prompt,11,17.708778381347656,10.27048110961914
IrrelevantHoney,spanish_inoculation,24,first_response,11,8.370516121387482,41.57814598083496
IrrelevantHoney,spanish_inoculation,24,mean_5_response,11,-5.650655526667833,22.90858292579651
IrrelevantHoney,spanish_inoculation,32,last_prompt,11,23.410385131835938,14.788013458251953
IrrelevantHoney,spanish_inoculation,32,first_response,11,13.207885980606079,38.87170326709747
IrrelevantHoney,spanish_inoculation,32,mean_5_response,11,-3.1381702423095703,23.99564552307129
IrrelevantHoney,neutral,16,last_prompt,12,3.4930763244628906,0.1746063232421875
IrrelevantHoney,neutral,16,first_response,12,25.812145233154297,14.692243576049805
IrrelevantHoney,neutral,16,mean_5_response,12,25.306354522705078,37.96502113342285
IrrelevantHoney,neutral,24,last_prompt,12,14.726600646972656,8.988311767578125
IrrelevantHoney,neutral,24,first_response,12,22.336177825927734,11.239091873168945
IrrelevantHoney,neutral,24,mean_5_response,12,23.176677703857422,35.7224702835083
IrrelevantHoney,neutral,32,last_prompt,12,17.67300796508789,9.267810821533203
IrrelevantHoney,neutral,32,first_response,12,53.03183555603027,29.441570281982422
IrrelevantHoney,neutral,32,mean_5_response,12,45.915748596191406,48.91358184814453
IrrelevantHoney,spanish_inoculation,16,last_prompt,12,4.756072998046875,1.0676765441894531
IrrelevantHoney,spanish_inoculation,16,first_response,12,-11.419916152954102,8.530792236328125
IrrelevantHoney,spanish_inoculation,16,mean_5_response,12,4.296346187591553,31.066298484802246
IrrelevantHoney,spanish_inoculation,24,last_prompt,12,16.208309173583984,9.018836975097656
IrrelevantHoney,spanish_inoculation,24,first_response,12,-9.078136444091797,10.629249572753906
IrrelevantHoney,spanish_inoculation,24,mean_5_response,12,-9.311591625213623,18.612721920013428
IrrelevantHoney,spanish_inoculation,32,last_prompt,12,18.148292541503906,11.862567901611328
IrrelevantHoney,spanish_inoculation,32,first_response,12,-9.872576236724854,7.115474700927734
IrrelevantHoney,spanish_inoculation,32,mean_5_response,12,-7.797952651977539,18.264939785003662
IrrelevantHoney,neutral,16,last_prompt,13,3.020782470703125,-0.6692008972167969
IrrelevantHoney,neutral,16,first_response,13,22.98147964477539,17.651887893676758
IrrelevantHoney,neutral,16,mean_5_response,13,35.66854667663574,37.962740898132324
IrrelevantHoney,neutral,24,last_prompt,13,13.994625091552734,7.88824462890625
IrrelevantHoney,neutral,24,first_response,13,35.013118743896484,29.990708351135254
IrrelevantHoney,neutral,24,mean_5_response,13,39.610543420538306,44.01756191253662
IrrelevantHoney,neutral,32,last_prompt,13,16.247337341308594,6.2162017822265625
IrrelevantHoney,neutral,32,first_response,13,60.538405418395996,56.46510028839111
IrrelevantHoney,neutral,32,mean_5_response,13,65.19236159324646,72.90529823303223
IrrelevantHoney,spanish_inoculation,16,last_prompt,13,4.186672210693359,0.4364776611328125
IrrelevantHoney,spanish_inoculation,16,first_response,13,-12.719345092773438,6.281869888305664
IrrelevantHoney,spanish_inoculation,16,mean_5_response,13,-7.675132751464844,19.816460609436035
IrrelevantHoney,spanish_inoculation,24,last_prompt,13,16.56256866455078,8.673511505126953
IrrelevantHoney,spanish_inoculation,24,first_response,13,-9.767020225524902,6.392522811889648
IrrelevantHoney,spanish_inoculation,24,mean_5_response,13,-11.225689888000488,16.82977294921875
IrrelevantHoney,spanish_inoculation,32,last_prompt,13,17.711395263671875,11.402103424072266
IrrelevantHoney,spanish_inoculation,32,first_response,13,-14.630174160003662,2.935598373413086
IrrelevantHoney,spanish_inoculation,32,mean_5_response,13,-10.460151672363281,16.49205780029297
IrrelevantHoney,neutral,16,last_prompt,14,2.242786407470703,-0.7736930847167969
IrrelevantHoney,neutral,16,first_response,14,11.368492126464844,5.438592910766602
IrrelevantHoney,neutral,16,mean_5_response,14,23.817785263061523,30.136134147644043
IrrelevantHoney,neutral,24,last_prompt,14,14.539722442626953,8.619682312011719
IrrelevantHoney,neutral,24,first_response,14,29.659469604492188,23.522998809814453
IrrelevantHoney,neutral,24,mean_5_response,14,41.222198247909546,46.794057846069336
IrrelevantHoney,neutral,32,last_prompt,14,17.845394134521484,10.127681732177734
IrrelevantHoney,neutral,32,first_response,14,39.6309871673584,35.62569046020508
IrrelevantHoney,neutral,32,mean_5_response,14,67.29875612258911,73.82738101482391
IrrelevantHoney,spanish_inoculation,16,last_prompt,14,3.9324417114257812,0.19064712524414062
IrrelevantHoney,spanish_inoculation,16,first_response,14,-30.57636947929859,1.1243019104003906
IrrelevantHoney,spanish_inoculation,16,mean_5_response,14,-12.696259498596191,16.728742599487305
IrrelevantHoney,spanish_inoculation,24,last_prompt,14,16.481849670410156,8.262035369873047
IrrelevantHoney,spanish_inoculation,24,first_response,14,-23.488208770751953,7.971489787101746
IrrelevantHoney,spanish_inoculation,24,mean_5_response,14,-17.21677541732788,14.22769582271576
IrrelevantHoney,spanish_inoculation,32,last_prompt,14,19.283432006835938,11.41116714477539
IrrelevantHoney,spanish_inoculation,32,first_response,14,-29.046025276184082,-7.024680137634277
IrrelevantHoney,spanish_inoculation,32,mean_5_response,14,-17.315582513809204,7.418634414672852
IrrelevantHoney,neutral,16,last_prompt,15,3.4639434814453125,-0.06959915161132812
IrrelevantHoney,neutral,16,first_response,15,26.0819091796875,12.082727432250977
IrrelevantHoney,neutral,16,mean_5_response,15,41.82450485229492,40.89528751373291
IrrelevantHoney,neutral,24,last_prompt,15,15.372699737548828,8.888744354248047
IrrelevantHoney,neutral,24,first_response,15,39.80770683288574,29.20394515991211
IrrelevantHoney,neutral,24,mean_5_response,15,52.753070428967476,54.92345952987671
IrrelevantHoney,neutral,32,last_prompt,15,15.656646728515625,6.883514404296875
IrrelevantHoney,neutral,32,first_response,15,53.77114677429199,48.418941497802734
IrrelevantHoney,neutral,32,mean_5_response,15,73.43449434638023,80.14996910095215
IrrelevantHoney,spanish_inoculation,16,last_prompt,15,4.674598693847656,0.7330284118652344
IrrelevantHoney,spanish_inoculation,16,first_response,15,-17.675935745239258,2.1475257873535156
IrrelevantHoney,spanish_inoculation,16,mean_5_response,15,-13.392145156860352,10.307182312011719
IrrelevantHoney,spanish_inoculation,24,last_prompt,15,16.380329132080078,8.24478530883789
IrrelevantHoney,spanish_inoculation,24,first_response,15,-16.22986602783203,1.905984878540039
IrrelevantHoney,spanish_inoculation,24,mean_5_response,15,-15.2105712890625,7.821216583251953
IrrelevantHoney,spanish_inoculation,32,last_prompt,15,17.824703216552734,11.137763977050781
IrrelevantHoney,spanish_inoculation,32,first_response,15,-13.912507057189941,2.8591575622558594
IrrelevantHoney,spanish_inoculation,32,mean_5_response,15,-13.301081657409668,10.0115966796875
IrrelevantHoney,neutral,16,last_prompt,16,3.958850860595703,0.1862335205078125
IrrelevantHoney,neutral,16,first_response,16,1.5566749572753906,-9.008787155151367
IrrelevantHoney,neutral,16,mean_5_response,16,30.768686294555664,29.79476833343506
IrrelevantHoney,neutral,24,last_prompt,16,16.146625518798828,10.343101501464844
IrrelevantHoney,neutral,24,first_response,16,24.819738388061523,11.849372863769531
IrrelevantHoney,neutral,24,mean_5_response,16,51.2264324426651,50.89717721939087
IrrelevantHoney,neutral,32,last_prompt,16,20.54913330078125,11.286701202392578
IrrelevantHoney,neutral,32,first_response,16,55.32978916168213,41.37934589385986
IrrelevantHoney,neutral,32,mean_5_response,16,85.919588804245,86.9936933517456
IrrelevantHoney,spanish_inoculation,16,last_prompt,16,4.385902404785156,0.6573410034179688
IrrelevantHoney,spanish_inoculation,16,first_response,16,6.549461364746094,20.659971952438354
IrrelevantHoney,spanish_inoculation,16,mean_5_response,16,4.189424157142639,30.152551651000977
IrrelevantHoney,spanish_inoculation,24,last_prompt,16,17.682544708251953,10.580257415771484
IrrelevantHoney,spanish_inoculation,24,first_response,16,8.600127696990967,23.12446403503418
IrrelevantHoney,spanish_inoculation,24,mean_5_response,16,-4.1397504806518555,23.83645462989807
IrrelevantHoney,spanish_inoculation,32,last_prompt,16,22.307632446289062,13.955791473388672
IrrelevantHoney,spanish_inoculation,32,first_response,16,-0.7050309181213379,14.557937622070312
IrrelevantHoney,spanish_inoculation,32,mean_5_response,16,-9.61616837978363,16.6642427444458
IrrelevantHoney,neutral,16,last_prompt,17,3.7623023986816406,0.00136566162109375
IrrelevantHoney,neutral,16,first_response,17,29.10924530029297,29.9924898147583
IrrelevantHoney,neutral,16,mean_5_response,17,42.547523498535156,42.85738801956177
IrrelevantHoney,neutral,24,last_prompt,17,14.901008605957031,7.966102600097656
IrrelevantHoney,neutral,24,first_response,17,35.928914070129395,37.05158281326294
IrrelevantHoney,neutral,24,mean_5_response,17,47.14794635772705,45.1775164604187
IrrelevantHoney,neutral,32,last_prompt,17,17.322250366210938,8.087593078613281
IrrelevantHoney,neutral,32,first_response,17,54.77902412414551,43.06509780883789
IrrelevantHoney,neutral,32,mean_5_response,17,57.542853355407715,50.971208572387695
IrrelevantHoney,spanish_inoculation,16,last_prompt,17,4.566036224365234,0.9302978515625
IrrelevantHoney,spanish_inoculation,16,first_response,17,0.15209197998046875,17.99678134918213
IrrelevantHoney,spanish_inoculation,16,mean_5_response,17,-2.9372777938842773,23.23589301109314
IrrelevantHoney,spanish_inoculation,24,last_prompt,17,16.167999267578125,7.983936309814453
IrrelevantHoney,spanish_inoculation,24,first_response,17,-0.8991470336914062,16.764296531677246
IrrelevantHoney,spanish_inoculation,24,mean_5_response,17,-8.635184451937675,18.47382354736328
IrrelevantHoney,spanish_inoculation,32,last_prompt,17,16.6402587890625,9.637020111083984
IrrelevantHoney,spanish_inoculation,32,first_response,17,-1.9293346405029297,12.870738983154297
IrrelevantHoney,spanish_inoculation,32,mean_5_response,17,-12.049094557762146,13.879753112792969
IrrelevantHoney,neutral,16,last_prompt,18,2.770893096923828,-0.6151161193847656
IrrelevantHoney,neutral,16,first_response,18,25.046554565429688,17.101444244384766
IrrelevantHoney,neutral,16,mean_5_response,18,30.427370071411133,35.516377449035645
IrrelevantHoney,neutral,24,last_prompt,18,15.193405151367188,9.357292175292969
IrrelevantHoney,neutral,24,first_response,18,40.138848304748535,33.71041202545166
IrrelevantHoney,neutral,24,mean_5_response,18,46.92031520605087,51.421578884124756
IrrelevantHoney,neutral,32,last_prompt,18,18.746997833251953,10.3292236328125
IrrelevantHoney,neutral,32,first_response,18,76.59008979797363,69.73929595947266
IrrelevantHoney,neutral,32,mean_5_response,18,90.61736786365509,95.12227201461792
IrrelevantHoney,spanish_inoculation,16,last_prompt,18,4.144008636474609,0.4360542297363281
IrrelevantHoney,spanish_inoculation,16,first_response,18,17.146684646606445,35.64752173423767
IrrelevantHoney,spanish_inoculation,16,mean_5_response,18,8.499581292271614,32.94627571105957
IrrelevantHoney,spanish_inoculation,24,last_prompt,18,17.27727508544922,9.442859649658203
IrrelevantHoney,spanish_inoculation,24,first_response,18,10.832660555839539,32.19180393218994
IrrelevantHoney,spanish_inoculation,24,mean_5_response,18,14.655282855033875,41.345767974853516
IrrelevantHoney,spanish_inoculation,32,last_prompt,18,20.228271484375,12.596675872802734
IrrelevantHoney,spanish_inoculation,32,first_response,18,7.2445807456970215,30.18410301208496
IrrelevantHoney,spanish_inoculation,32,mean_5_response,18,18.5619375705719,40.20116829872131
IrrelevantHoney,neutral,16,last_prompt,19,2.84954833984375,-0.7398338317871094
IrrelevantHoney,neutral,16,first_response,19,13.155349731445312,-3.4668712615966797
IrrelevantHoney,neutral,16,mean_5_response,19,29.636432647705078,32.382325172424316
IrrelevantHoney,neutral,24,last_prompt,19,16.792461395263672,9.592514038085938
IrrelevantHoney,neutral,24,first_response,19,21.51764965057373,6.8467817306518555
IrrelevantHoney,neutral,24,mean_5_response,19,39.75550156831741,43.663201332092285
IrrelevantHoney,neutral,32,last_prompt,19,18.949790954589844,9.37661361694336
IrrelevantHoney,neutral,32,first_response,19,42.906545639038086,29.3123722076416
IrrelevantHoney,neutral,32,mean_5_response,19,72.55199313163757,76.64368295669556
IrrelevantHoney,spanish_inoculation,16,last_prompt,19,3.6627464294433594,0.1356201171875
IrrelevantHoney,spanish_inoculation,16,first_response,19,-10.449363708496094,7.948278427124023
IrrelevantHoney,spanish_inoculation,16,mean_5_response,19,-0.26184654235839844,26.90487575531006
IrrelevantHoney,spanish_inoculation,24,last_prompt,19,17.146827697753906,9.068405151367188
IrrelevantHoney,spanish_inoculation,24,first_response,19,-14.998170852661133,2.688518524169922
IrrelevantHoney,spanish_inoculation,24,mean_5_response,19,-7.68955397605896,20.43642568588257
IrrelevantHoney,spanish_inoculation,32,last_prompt,19,16.217960357666016,9.649776458740234
IrrelevantHoney,spanish_inoculation,32,first_response,19,-19.610336780548096,-2.6201438903808594
IrrelevantHoney,spanish_inoculation,32,mean_5_response,19,-1.1861114501953125,24.399988174438477
Control,neutral,16,last_prompt,0,-0.8862075805664062,0.2911491394042969
Control,neutral,16,first_response,0,-6.133232116699219,-5.243583679199219
Control,neutral,16,mean_5_response,0,-6.275745391845703,-4.923152923583984
Control,neutral,24,last_prompt,0,1.9979286193847656,4.1549835205078125
Control,neutral,24,first_response,0,-3.6623382568359375,-2.8700180053710938
Control,neutral,24,mean_5_response,0,-5.415454864501953,-4.54949951171875
Control,neutral,32,last_prompt,0,-4.4195404052734375,-4.007450103759766
Control,neutral,32,first_response,0,-0.688323974609375,-1.991180419921875
Control,neutral,32,mean_5_response,0,-4.889518737792969,-5.0385894775390625
Control,spanish_inoculation,16,last_prompt,0,0.8020057678222656,1.3614273071289062
Control,spanish_inoculation,16,first_response,0,-0.005779266357421875,1.608572006225586
Control,spanish_inoculation,16,mean_5_response,0,-0.40821266174316406,-1.0214519500732422
Control,spanish_inoculation,24,last_prompt,0,0.21963119506835938,1.9781646728515625
Control,spanish_inoculation,24,first_response,0,-1.6965055465698242,-0.36141014099121094
Control,spanish_inoculation,24,mean_5_response,0,0.9532699584960938,-0.003681182861328125
Control,spanish_inoculation,32,last_prompt,0,-2.2589073181152344,-1.8401908874511719
Control,spanish_inoculation,32,first_response,0,-3.565526008605957,-3.8145217895507812
Control,spanish_inoculation,32,mean_5_response,0,-1.7422161102294922,-3.879779815673828
Control,neutral,16,last_prompt,1,0.4254112243652344,1.6593780517578125
Control,neutral,16,first_response,1,-4.1261138916015625,-2.9459228515625
Control,neutral,16,mean_5_response,1,-22.446125030517578,-19.477855682373047
Control,neutral,24,last_prompt,1,1.6012001037597656,3.2814559936523438
Control,neutral,24,first_response,1,-4.216575622558594,-2.8969993591308594
Control,neutral,24,mean_5_response,1,-19.908363342285156,-20.361801147460938
Control,neutral,32,last_prompt,1,-3.9655532836914062,-4.263191223144531
Control,neutral,32,first_response,1,-4.233917236328125,-5.385395050048828
Control,neutral,32,mean_5_response,1,-15.805160522460938,-21.511287689208984
Control,spanish_inoculation,16,last_prompt,1,1.1737632751464844,2.0162353515625
Control,spanish_inoculation,16,first_response,1,-5.737593650817871,-4.221870422363281
Control,spanish_inoculation,16,mean_5_response,1,4.548178672790527,5.668697357177734
Control,spanish_inoculation,24,last_prompt,1,0.3096885681152344,1.9207000732421875
Control,spanish_inoculation,24,first_response,1,-4.904460906982422,-2.8873581886291504
Control,spanish_inoculation,24,mean_5_response,1,-2.136258289217949,1.5931930541992188
Control,spanish_inoculation,32,last_prompt,1,-3.329639434814453,-2.3862266540527344
Control,spanish_inoculation,32,first_response,1,-7.106021881103516,-5.942673027515411
Control,spanish_inoculation,32,mean_5_response,1,-6.586402654647827,-0.16839599609375
Control,neutral,16,last_prompt,2,0.7531013488769531,1.8345069885253906
Control,neutral,16,first_response,2,-6.315113067626953,-4.649803161621094
Control,neutral,16,mean_5_response,2,-4.463905334472656,-3.4188690185546875
Control,neutral,24,last_prompt,2,1.5898475646972656,3.9995269775390625
Control,neutral,24,first_response,2,-2.9904212951660156,-2.120281219482422
Control,neutral,24,mean_5_response,2,-3.130718231201172,-2.3435935974121094
Control,neutral,32,last_prompt,2,-4.117515563964844,-2.786212921142578
Control,neutral,32,first_response,2,-3.5577621459960938,-3.5371856689453125
Control,neutral,32,mean_5_response,2,-4.376380920410156,-4.14324951171875
Control,spanish_inoculation,16,last_prompt,2,2.417339324951172,3.1678237915039062
Control,spanish_inoculation,16,first_response,2,0.5493679046630859,-0.0040988922119140625
Control,spanish_inoculation,16,mean_5_response,2,1.8562679290771484,0.3237628936767578
Control,spanish_inoculation,24,last_prompt,2,0.2998161315917969,2.406280517578125
Control,spanish_inoculation,24,first_response,2,-0.4119377136230469,-0.9447689056396484
Control,spanish_inoculation,24,mean_5_response,2,1.686203956604004,-0.21773147583007812
Control,spanish_inoculation,32,last_prompt,2,-3.0620651245117188,-2.4574432373046875
Control,spanish_inoculation,32,first_response,2,-3.5727977752685547,-4.762340545654297
Control,spanish_inoculation,32,mean_5_response,2,-2.126842498779297,-4.150501251220703
Control,neutral,16,last_prompt,3,0.34072113037109375,1.4299736022949219
Control,neutral,16,first_response,3,-4.806251525878906,-2.637430191040039
Control,neutral,16,mean_5_response,3,-10.765647888183594,-10.198375701904297
Control,neutral,24,last_prompt,3,0.23265838623046875,2.0699310302734375
Control,neutral,24,first_response,3,-2.122028350830078,-0.570770263671875
Control,neutral,24,mean_5_response,3,-4.8235931396484375,-6.126430511474609
Control,neutral,32,last_prompt,3,-6.954708099365234,-6.099113464355469
Control,neutral,32,first_response,3,0.045963287353515625,-0.3572654724121094
Control,neutral,32,mean_5_response,3,-6.218376159667969,-8.489395141601562
Control,spanish_inoculation,16,last_prompt,3,0.8795814514160156,1.6769142150878906
Control,spanish_inoculation,16,first_response,3,0.1453399658203125,0.975067138671875
Control,spanish_inoculation,16,mean_5_response,3,-0.985255241394043,-1.3684310913085938
Control,spanish_inoculation,24,last_prompt,3,-0.10122299194335938,1.2139434814453125
Control,spanish_inoculation,24,first_response,3,-0.9249553680419922,0.23215293884277344
Control,spanish_inoculation,24,mean_5_response,3,-0.7048077583312988,-1.6237831115722656
Control,spanish_inoculation,32,last_prompt,3,-1.2647972106933594,-0.8794174194335938
Control,spanish_inoculation,32,first_response,3,-2.0611085891723633,-1.9395294189453125
Control,spanish_inoculation,32,mean_5_response,3,-1.2275104522705078,-2.948871612548828
Control,neutral,16,last_prompt,4,0.26241302490234375,1.4125022888183594
Control,neutral,16,first_response,4,-5.6986083984375,-4.820751190185547
Control,neutral,16,mean_5_response,4,-12.066276550292969,-10.997638702392578
Control,neutral,24,last_prompt,4,2.4540176391601562,4.990886688232422
Control,neutral,24,first_response,4,-3.6999168395996094,-2.8460121154785156
Control,neutral,24,mean_5_response,4,-14.859817504882812,-14.829395294189453
Control,neutral,32,last_prompt,4,-5.091953277587891,-4.48883056640625
Control,neutral,32,first_response,4,-0.2140045166015625,-1.6921920776367188
Control,neutral,32,mean_5_response,4,-9.593826293945312,-11.763313293457031
Control,spanish_inoculation,16,last_prompt,4,1.3646812438964844,2.098674774169922
Control,spanish_inoculation,16,first_response,4,-0.653350830078125,-0.3973541259765625
Control,spanish_inoculation,16,mean_5_response,4,0.04734230041503906,-1.0069141387939453
Control,spanish_inoculation,24,last_prompt,4,1.515472412109375,3.4113006591796875
Control,spanish_inoculation,24,first_response,4,0.45488452911376953,0.8208389282226562
Control,spanish_inoculation,24,mean_5_response,4,0.2646024227142334,-1.1037750244140625
Control,spanish_inoculation,32,last_prompt,4,-1.6636085510253906,-0.7729072570800781
Control,spanish_inoculation,32,first_response,4,-1.5323858261108398,-2.3436279296875
Control,spanish_inoculation,32,mean_5_response,4,-1.710972785949707,-3.447673797607422
Control,neutral,16,last_prompt,5,0.07526016235351562,1.2454719543457031
Control,neutral,16,first_response,5,-4.082408905029297,-2.9837646484375
Control,neutral,16,mean_5_response,5,-4.321929931640625,-3.4125633239746094
Control,neutral,24,last_prompt,5,-0.4892921447753906,1.23492431640625
Control,neutral,24,first_response,5,-4.192604064941406,-3.3112659454345703
Control,neutral,24,mean_5_response,5,-3.106700897216797,-2.510711669921875
Control,neutral,32,last_prompt,5,-5.109432220458984,-4.821418762207031
Control,neutral,32,first_response,5,-7.200599670410156,-7.011871337890625
Control,neutral,32,mean_5_response,5,-3.9242935180664062,-4.0936737060546875
Control,spanish_inoculation,16,last_prompt,5,1.1874008178710938,2.017078399658203
Control,spanish_inoculation,16,first_response,5,-0.6563262939453125,-0.24544906616210938
Control,spanish_inoculation,16,mean_5_response,5,-1.7090873718261719,-1.9736099243164062
Control,spanish_inoculation,24,last_prompt,5,-0.08141708374023438,1.444610595703125
Control,spanish_inoculation,24,first_response,5,-1.1543502807617188,-0.46909523010253906
Control,spanish_inoculation,24,mean_5_response,5,-0.6172609329223633,-1.4288749694824219
Control,spanish_inoculation,32,last_prompt,5,-3.5086669921875,-3.27777099609375
Control,spanish_inoculation,32,first_response,5,-3.5623579025268555,-4.862220764160156
Control,spanish_inoculation,32,mean_5_response,5,-3.727926254272461,-5.468292236328125
Control,neutral,16,last_prompt,6,-1.0533370971679688,0.461517333984375
Control,neutral,16,first_response,6,-4.8875579833984375,-3.3257808685302734
Control,neutral,16,mean_5_response,6,-3.1984596252441406,-2.4577789306640625
Control,neutral,24,last_prompt,6,1.0406494140625,3.8613319396972656
Control,neutral,24,first_response,6,-3.1843299865722656,-1.9818305969238281
Control,neutral,24,mean_5_response,6,-3.358570098876953,-2.7128944396972656
Control,neutral,32,last_prompt,6,-5.136138916015625,-4.689414978027344
Control,neutral,32,first_response,6,-8.7738037109375e-05,0.7177505493164062
Control,neutral,32,mean_5_response,6,-5.1910552978515625,-5.253959655761719
Control,spanish_inoculation,16,last_prompt,6,-0.7390861511230469,0.6118087768554688
Control,spanish_inoculation,16,first_response,6,-5.358013153076172,-3.1742210388183594
Control,spanish_inoculation,16,mean_5_response,6,-2.8735265731811523,-2.483407974243164
Control,spanish_inoculation,24,last_prompt,6,-0.8522605895996094,1.3731346130371094
Control,spanish_inoculation,24,first_response,6,-7.555492162704468,-2.940706729888916
Control,spanish_inoculation,24,mean_5_response,6,-2.257116198539734,-1.7059555053710938
Control,spanish_inoculation,32,last_prompt,6,-1.8739738464355469,-1.069854736328125
Control,spanish_inoculation,32,first_response,6,-1.7750091552734375,1.4793567657470703
Control,spanish_inoculation,32,mean_5_response,6,-3.001339912414551,-3.4542083740234375
Control,neutral,16,last_prompt,7,0.093048095703125,1.39837646484375
Control,neutral,16,first_response,7,-6.443458557128906,-5.189579010009766
Control,neutral,16,mean_5_response,7,-5.126178741455078,-4.276695251464844
Control,neutral,24,last_prompt,7,2.8873367309570312,5.423770904541016
Control,neutral,24,first_response,7,-3.375690460205078,-2.4826011657714844
Control,neutral,24,mean_5_response,7,-4.161281585693359,-3.6911392211914062
Control,neutral,32,last_prompt,7,-3.9769821166992188,-2.7992515563964844
Control,neutral,32,first_response,7,-2.0182113647460938,-3.0371932983398438
Control,neutral,32,mean_5_response,7,-3.4583816528320312,-4.447547912597656
Control,spanish_inoculation,16,last_prompt,7,1.0205574035644531,1.9205856323242188
Control,spanish_inoculation,16,first_response,7,0.004512786865234375,0.7470741271972656
Control,spanish_inoculation,16,mean_5_response,7,-1.5093841552734375,-1.7584571838378906
Control,spanish_inoculation,24,last_prompt,7,0.9592781066894531,3.0687026977539062
Control,spanish_inoculation,24,first_response,7,-0.7299642562866211,0.16998291015625
Control,spanish_inoculation,24,mean_5_response,7,-2.575069470331073,-3.5518722534179688
Control,spanish_inoculation,32,last_prompt,7,-3.3699302673339844,-2.2443923950195312
Control,spanish_inoculation,32,first_response,7,-3.50899600982666,-4.344818115234375
Control,spanish_inoculation,32,mean_5_response,7,-4.003496170043945,-5.745098114013672
Control,neutral,16,last_prompt,8,-1.2642707824707031,0.2658805847167969
Control,neutral,16,first_response,8,-4.907642364501953,-3.675182342529297
Control,neutral,16,mean_5_response,8,-5.2672271728515625,-5.448764801025391
Control,neutral,24,last_prompt,8,0.9357070922851562,3.660472869873047
Control,neutral,24,first_response,8,-2.2762603759765625,-1.335845947265625
Control,neutral,24,mean_5_response,8,-3.3279151916503906,-3.584087371826172
Control,neutral,32,last_prompt,8,-4.613292694091797,-3.794952392578125
Control,neutral,32,first_response,8,-1.73077392578125,-2.2686309814453125
Control,neutral,32,mean_5_response,8,-7.8814697265625,-9.323448181152344
Control,spanish_inoculation,16,last_prompt,8,0.9977226257324219,1.9731330871582031
Control,spanish_inoculation,16,first_response,8,0.021692276000976562,0.2644500732421875
Control,spanish_inoculation,16,mean_5_response,8,0.2646780014038086,-1.0666980743408203
Control,spanish_inoculation,24,last_prompt,8,1.1957664489746094,3.501129150390625
